,Do not Touch This Cell,,,,,,,,,,,,,,,,,,,,,,,,,JP Server Start,2021-02-24,,,,,Today's Date UTC,,Whale,Huge Spender,,,WATCH MY BANNER PREVIEW VIDEO,,,,,,,5.2,,Misc,1800,,,,,,,Date Mult,0.7,,,k1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,80,2027-07-14 22:00:00,k1,900,2027-07-26 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,900,Throughout,,,,,,,,2027-07-14,2027-07-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19,2024-01-31,2027-07-14,2027-07-26,,383 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,900,Agnes Tachyon Factor Study,,,,,,Banner Type,1,2027-07-14 22:00:00,2027-07-26 21:59:59,Vivlos,Hokko Tarumae,,Vivlos,Hokko Tarumae,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,1059,,,,,,,82,82,104,119,2027-07-14 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,748,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19,2024-01-31,D-Day,383,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2027-07-26 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,394,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Last Day,,,,,,,,,Uma,Support,Length,12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vivlos,,Hokko Tarumae,,Tanino Gimlet,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2027-07-22 22:00:00,k1,2660,2027-08-05 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,0,First Day,Hours,2660,Throughout,,,,,,,,2027-07-22,2027-08-05,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-31,2024-02-14,2027-07-22,2027-08-05,,391 Days,,,,,,,,,,,,,,,,,2160,"Event Rewards (Story, Bingo, Event Pt)",,,,,,Banner Type,1,2027-07-22 22:00:00,2027-08-05 21:59:59,Yukino Bijin (Valentine) + Manhattan Cafe (Valentine),Winning Ticket + Sakura Bakushin O,,Yukino Bijin (Valentine) + Manhattan Cafe (Valentine),Winning Ticket + Sakura Bakushin O,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,1071,,,,,,,84,84,108,124,2027-07-22 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Seeking the Pearl),,,,,,Start Date,End Date,Global Datedif,756,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (King Halo),,,,,,2024-01-31,2024-02-14,D-Day,391,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2027-08-05 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,404,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Last Day,,,,,,,,,Uma,Support,Length,14,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yukino Bijin,Manhattan Cafe,Winning Ticket,Sakura Bakushin O,,,,,,North Flight,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Valentine),(Valentine),,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,Free Pulls,,,,,,,,,,,,,80,2027-08-01 22:00:00,k1,1500,2027-08-11 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,Uma,Support,,,,,,,,,,,,80,First Day,Hours,1500,Throughout,,,,,,,,2027-08-01,2027-08-11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-14,2024-02-24,2027-08-01,2027-08-11,,401 Days,5,6,,,,,,,,,,,,80,Uma Story Ch 1-4,,1500,3rd Anniversary Countdown Login Bonus,,,,,,Banner Type,2,2027-08-01 22:00:00,2027-08-11 21:59:59,Biko Pegasus,El Condor Pasa + Jungle Pocket + Taiki Shuttle + Daiichi Ruby + Gold City + Manhattan Cafe + Mejiro Ramonu + Nakayama Festa + Twin Turbo + K.S. Miracle,,Biko Pegasus,El Condor Pasa + Jungle Pocket + Taiki Shuttle + Daiichi Ruby + Gold City + Manhattan Cafe + Mejiro Ramonu + Nakayama Festa + Twin Turbo + K.S. Miracle,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,1085,,,,,,,87,87,108,124,2027-08-01 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,766,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-14,2024-02-24,D-Day,401,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,2027-08-11 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,410,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,Last Day,,,,,,,,,Uma,Support,Length,10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,G1 Celebration Missions (February Stakes),,,,,,,,,3,3,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biko Pegasus,,El Condor Pasa,Jungle Pocket,Taiki Shuttle,Daiichi Ruby,Gold City,Manhattan Cafe,Mejiro Ramonu,Nakayama Festa,Twin Turbo,K.S. Miracle,,,500,3rd Anniversary Celebration Missions Part 1,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5x Free Pulls,,6x Free Pulls,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,✩✩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027-08-01,2027-08-07,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,-1,2027-08-01 22:00:00,2027-08-07 21:59:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,1085,,,,,,,87,87,108,124,2027-08-01 22:00:00,15,2027-08-06 21:59:59,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,766,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-14,2024-02-20,D-Day,401,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,406,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.A.F. Ready GO!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,Free Pulls,,,,,,,,,,,,,3160,2027-08-08 22:00:00,k1,7300,2027-09-03 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,Uma,Support,,,3rd Anniversary: August 2027,,,,,,,,,3160,First Day,Hours,7300,Throughout,,,,,,,,2027-08-08,2027-09-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-24,2024-03-21,2027-08-08,2027-09-03,,408 Days,0,120,,,,,,,,,,,,3000,3rd Anniversary Login Gift,,3000,3rd Anniversary Login Bonus Part 1,,,,,,Banner Type,1,2027-08-08 22:00:00,2027-09-03 21:59:59,Duramente + Ikuno Dictus,Orfevre + Ryoka Tsurugi,3rd Anniversary,Duramente + Ikuno Dictus,Orfevre + Ryoka Tsurugi,3rd Anniversary,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,2250,3rd Anniversary Login Bonus Part 2,,,,,,JP,,JP Datedif,1095,,,,,,,94,94,114,131,2027-08-08 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,1550,Trainer Skill Test,,,,,,Start Date,End Date,Global Datedif,773,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-24,2024-03-21,D-Day,408,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,2027-09-03 21:59:59,k3,250,Legend Race (M.R. C.B.),,,,,,Pull Tickets,,Finals Day,433,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,Last Day,,250,Legend Race (Seiun Sky),,,,,,Uma,Support,Length,26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,3rd Anniversary Celebration Missions Part 2,,,,,,,,,7,7,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duramente,Ikuno Dictus,Orfevre,Ryoka Tsurugi,,Yaeno Muteki,Tosen Jordan,3* Uma Selector,SSR Selector,Gentildonna,,Free SSR Selector,,,500,"3rd Anniversary Celebration Missions Part 3, SSR Selector",,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,✩✩,120x Free Pulls,,,,,"1 Paid ($21),&($70)","1 Paid ($21),&($70)",,,Up to Winning Ticket/Sakura Bakushin O,,,150,Spring G1 Celebration Missions Part 1 (Takamatsunomiya Kinen),,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to Valentine,Up to Winning Ticket/Sakura Bakushin O,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,Free Pulls,,,,,,,,,,,,,80,2027-08-20 22:00:00,k1,0,2027-08-29 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,Uma,Support,,,,,,,,,,,,80,First Day,Hours,0,Throughout,,,,,,,,2027-08-20,2027-08-29,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-12,2024-03-21,2027-08-20,2027-08-29,,420 Days,10,0,,,,,,,,,,,,80,Uma Story Ch 1-4,,,,,,,,,Banner Type,2,2027-08-20 22:00:00,2027-08-29 21:59:59,Transcend,El Condor Pasa + Sounds of Earth + Tanino Gimlet + Hishi Amazon + Nice Nature + Duramente + Gold City + Mejiro McQueen + Mihono Bourbon + Manhattan Cafe,,Transcend,El Condor Pasa + Sounds of Earth + Tanino Gimlet + Hishi Amazon + Nice Nature + Duramente + Gold City + Mejiro McQueen + Mihono Bourbon + Manhattan Cafe,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,1112,,,,,,,95,95,114,132,2027-08-20 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,785,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-12,2024-03-21,D-Day,420,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2027-08-29 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,428,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Last Day,,,,,,,,,Uma,Support,Length,9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transcend,,El Condor Pasa,Sounds of Earth,Tanino Gimlet,Hishi Amazon,Nice Nature,Duramente,Gold City,Mejiro McQueen,Mihono Bourbon,Manhattan Cafe,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10x Free Pulls,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,Free Pulls,,,,,,,,,,,,,80,2027-08-26 22:00:00,k1,1380,2027-09-03 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,Uma,Support,,,,,,,,,,,,80,First Day,Hours,1380,Throughout,,,,,,,,2027-08-26,2027-09-03,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-21,2024-03-29,2027-08-26,2027-09-03,,426 Days,0,9,,,,,,,,,,,,80,Uma Story Ch 1-4,,480,Main Story Reward,,,,,,Banner Type,1,2027-08-26 22:00:00,2027-09-03 21:59:59,Rhein Kraft,Cheval Grand,,Rhein Kraft,Cheval Grand,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,Agnes Tachyon Factor Study,,,,,,JP,,JP Datedif,1121,,,,,,,95,95,115,133,2027-08-26 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,791,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-21,2024-03-29,D-Day,426,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2027-09-03 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,433,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Spring G1 Celebration Missions Part 1 (Osaka Hai),,,,,,,,,0,0,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhein Kraft,,Cheval Grand,,Tap Dance City,,,,,,,Rhein Kraft,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9x Free Pulls,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,500,2027-09-01 22:00:00,k1,7910,2027-09-12 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,500,First Day,Hours,7910,Throughout,,,,,,,,2027-09-01,2027-09-12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-29,2024-04-09,2027-09-01,2027-09-12,,432 Days,,,,,,,,,,,,,,500,April Fools!,,2910,"Event Rewards (Story, Bingo, Event Pt)",,,,,,Banner Type,1,2027-09-01 22:00:00,2027-09-12 21:59:59,Daiichi Ruby (Ballroom) + Daitaku Helios (Ballroom),K.S.Miracle 30195 + Yamanin Zephyr 30196,,Daiichi Ruby (Ballroom) + Daitaku Helios (Ballroom),K.S.Miracle 30195 + Yamanin Zephyr 30196,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,Masters Challenge,,,,,,JP,,JP Datedif,1129,,,,,,,97,97,119,138,2027-09-01 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,797,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Inari One),,,,,,2024-03-29,2024-04-09,D-Day,432,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2027-09-12 21:59:59,k3,250,Legend Race (TM Opera O New Year),,,,,,Pull Tickets,,Finals Day,442,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,Last Day,,,,,,,,,Uma,Support,Length,11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Spring G1 Celebration Missions Part 1 (Kawasaki Kinen),,,,,,,,,2,2,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daiichi Ruby,Daitaku Helios,K.S.Miracle 30195,Yamanin Zephyr 30196,,,,,,Bamboo Memory,,,,,150,Spring G1 Celebration Missions Part 1 (Oka Sho),,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Ballroom),(Ballroom),,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2027-09-08 22:00:00,k1,0,2027-09-18 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,0,First Day,Hours,0,Throughout,,,,,,,,2027-09-08,2027-09-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-09,2024-04-19,2027-09-08,2027-09-18,,439 Days,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,1,2027-09-08 22:00:00,2027-09-18 21:59:59,Winning Ticket (U.A.F.),Neo Universe,,Winning Ticket (U.A.F.),Neo Universe,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,1140,,,,,,,97,97,119,138,2027-09-08 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,804,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-09,2024-04-19,D-Day,439,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2027-09-18 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,448,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Spring G1 Celebration Missions Part 1 (Satsuki Sho),,,,,,,,,0,0,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winning Ticket,,Neo Universe,,Air Shakur,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(U.A.F.),,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027-09-11,2027-09-17,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,-1,2027-09-11 22:00:00,2027-09-17 21:59:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,1144,,,,,,,97,97,119,138,2027-09-11 22:00:00,16,2027-09-16 21:59:59,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,807,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-13,2024-04-19,D-Day,442,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,447,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,80,2027-09-15 22:00:00,k1,1500,2027-09-26 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,1500,Throughout,,,,,,,,2027-09-15,2027-09-26,,,,,,,,,,,,,,,
